1590;Köln
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1591;Rom
1600;Tegernseee
1607;Trier
1609;Bad Mergentheim
1609;Duchcov
1611;Mainz
